Amplitude,Time
996,2021-09-14 14:28:08.428147
997,2021-09-14 14:28:08.432147
998,2021-09-14 14:28:08.440152
699,2021-09-14 14:28:08.445153
481,2021-09-14 14:28:08.448151
405,2021-09-14 14:28:08.457157
369,2021-09-14 14:28:08.461156
357,2021-09-14 14:28:08.465157
343,2021-09-14 14:28:08.469158
996,2021-09-14 14:28:08.477158
996,2021-09-14 14:28:08.481159
996,2021-09-14 14:28:08.485160
606,2021-09-14 14:28:08.490165
451,2021-09-14 14:28:08.508170
390,2021-09-14 14:28:08.531175
368,2021-09-14 14:28:08.533176
349,2021-09-14 14:28:08.535178
341,2021-09-14 14:28:08.537178
996,2021-09-14 14:28:08.541179
996,2021-09-14 14:28:08.543179
948,2021-09-14 14:28:08.545180
543,2021-09-14 14:28:08.547179
426,2021-09-14 14:28:08.548179
386,2021-09-14 14:28:08.549179
359,2021-09-14 14:28:08.555181
347,2021-09-14 14:28:08.559181
997,2021-09-14 14:28:08.563211
996,2021-09-14 14:28:08.568185
996,2021-09-14 14:28:08.575240
756,2021-09-14 14:28:08.580186
493,2021-09-14 14:28:08.584188
414,2021-09-14 14:28:08.592189
373,2021-09-14 14:28:08.596191
355,2021-09-14 14:28:08.600191
347,2021-09-14 14:28:08.604203
997,2021-09-14 14:28:08.612257
997,2021-09-14 14:28:08.617195
996,2021-09-14 14:28:08.621194
639,2021-09-14 14:28:08.625195
464,2021-09-14 14:28:08.633198
396,2021-09-14 14:28:08.637198
367,2021-09-14 14:28:08.641199
354,2021-09-14 14:28:08.649201
340,2021-09-14 14:28:08.653257
996,2021-09-14 14:28:08.657204
996,2021-09-14 14:28:08.662205
997,2021-09-14 14:28:08.670205
567,2021-09-14 14:28:08.674210
435,2021-09-14 14:28:08.678209
386,2021-09-14 14:28:08.682209
364,2021-09-14 14:28:08.690211
346,2021-09-14 14:28:08.695216
994,2021-09-14 14:28:08.698211
997,2021-09-14 14:28:08.707221
996,2021-09-14 14:28:08.711217
819,2021-09-14 14:28:08.715220
511,2021-09-14 14:28:08.719219
417,2021-09-14 14:28:08.727221
380,2021-09-14 14:28:08.731222
355,2021-09-14 14:28:08.735223
349,2021-09-14 14:28:08.740227
997,2021-09-14 14:28:08.747228
997,2021-09-14 14:28:08.752224
997,2021-09-14 14:28:08.756222
684,2021-09-14 14:28:08.760224
475,2021-09-14 14:28:08.768227
405,2021-09-14 14:28:08.772224
367,2021-09-14 14:28:08.776226
356,2021-09-14 14:28:08.784227
344,2021-09-14 14:28:08.788228
996,2021-09-14 14:28:08.793247
997,2021-09-14 14:28:08.797233
997,2021-09-14 14:28:08.805242
596,2021-09-14 14:28:08.809250
449,2021-09-14 14:28:08.813237
388,2021-09-14 14:28:08.817253
367,2021-09-14 14:28:08.825238
350,2021-09-14 14:28:08.829303
942,2021-09-14 14:28:08.834238
997,2021-09-14 14:28:08.842241
997,2021-09-14 14:28:08.846240
915,2021-09-14 14:28:08.850242
536,2021-09-14 14:28:08.855247
424,2021-09-14 14:28:08.862245
384,2021-09-14 14:28:08.867248
359,2021-09-14 14:28:08.871249
345,2021-09-14 14:28:08.874250
997,2021-09-14 14:28:08.882248
997,2021-09-14 14:28:08.887252
996,2021-09-14 14:28:08.891253
739,2021-09-14 14:28:08.899254
488,2021-09-14 14:28:08.904258
411,2021-09-14 14:28:08.907258
374,2021-09-14 14:28:08.912260
354,2021-09-14 14:28:08.919320
348,2021-09-14 14:28:08.924263
996,2021-09-14 14:28:08.928262
996,2021-09-14 14:28:08.932262
996,2021-09-14 14:28:08.940266
627,2021-09-14 14:28:08.944265
460,2021-09-14 14:28:08.949271
395,2021-09-14 14:28:08.953270
365,2021-09-14 14:28:08.961271
354,2021-09-14 14:28:08.965273
340,2021-09-14 14:28:08.969272
997,2021-09-14 14:28:08.977274
998,2021-09-14 14:28:08.981275
996,2021-09-14 14:28:08.985275
557,2021-09-14 14:28:08.989277
433,2021-09-14 14:28:08.997280
383,2021-09-14 14:28:09.002281
364,2021-09-14 14:28:09.006283
346,2021-09-14 14:28:09.010282
995,2021-09-14 14:28:09.018284
996,2021-09-14 14:28:09.022285
996,2021-09-14 14:28:09.026286
790,2021-09-14 14:28:09.034288
504,2021-09-14 14:28:09.038288
413,2021-09-14 14:28:09.042289
379,2021-09-14 14:28:09.047294
355,2021-09-14 14:28:09.054292
347,2021-09-14 14:28:09.059296
996,2021-09-14 14:28:09.063296
997,2021-09-14 14:28:09.067298
996,2021-09-14 14:28:09.075299
663,2021-09-14 14:28:09.079299
467,2021-09-14 14:28:09.083300
403,2021-09-14 14:28:09.091303
367,2021-09-14 14:28:09.096306
354,2021-09-14 14:28:09.100307
344,2021-09-14 14:28:09.104308
996,2021-09-14 14:28:09.112308
997,2021-09-14 14:28:09.116309
998,2021-09-14 14:28:09.120310
580,2021-09-14 14:28:09.124311
444,2021-09-14 14:28:09.132369
387,2021-09-14 14:28:09.137316
365,2021-09-14 14:28:09.141317
351,2021-09-14 14:28:09.145316
989,2021-09-14 14:28:09.153319
996,2021-09-14 14:28:09.157322
997,2021-09-14 14:28:09.161320
865,2021-09-14 14:28:09.169326
525,2021-09-14 14:28:09.173324
420,2021-09-14 14:28:09.178326
381,2021-09-14 14:28:09.182327
359,2021-09-14 14:28:09.190331
344,2021-09-14 14:28:09.194330
995,2021-09-14 14:28:09.198330
996,2021-09-14 14:28:09.202332
997,2021-09-14 14:28:09.210365
710,2021-09-14 14:28:09.214363
480,2021-09-14 14:28:09.219336
407,2021-09-14 14:28:09.227337
373,2021-09-14 14:28:09.231339
352,2021-09-14 14:28:09.235340
347,2021-09-14 14:28:09.239341
996,2021-09-14 14:28:09.247342
997,2021-09-14 14:28:09.251343
997,2021-09-14 14:28:09.255380
611,2021-09-14 14:28:09.260344
454,2021-09-14 14:28:09.267400
394,2021-09-14 14:28:09.272348
363,2021-09-14 14:28:09.277350
354,2021-09-14 14:28:09.284351
341,2021-09-14 14:28:09.288359
997,2021-09-14 14:28:09.292348
996,2021-09-14 14:28:09.296394
963,2021-09-14 14:28:09.304408
546,2021-09-14 14:28:09.308409
431,2021-09-14 14:28:09.313354
381,2021-09-14 14:28:09.317359
364,2021-09-14 14:28:09.325355
347,2021-09-14 14:28:09.329357
996,2021-09-14 14:28:09.333357
997,2021-09-14 14:28:09.337370
997,2021-09-14 14:28:09.346361
765,2021-09-14 14:28:09.349377
498,2021-09-14 14:28:09.354361
409,2021-09-14 14:28:09.362357
378,2021-09-14 14:28:09.366360
355,2021-09-14 14:28:09.370365
345,2021-09-14 14:28:09.374361
997,2021-09-14 14:28:09.382379
997,2021-09-14 14:28:09.387359
997,2021-09-14 14:28:09.390376
645,2021-09-14 14:28:09.395364
461,2021-09-14 14:28:09.403363
401,2021-09-14 14:28:09.408365
367,2021-09-14 14:28:09.411364
352,2021-09-14 14:28:09.419367
345,2021-09-14 14:28:09.423368
997,2021-09-14 14:28:09.428370
997,2021-09-14 14:28:09.432369
996,2021-09-14 14:28:09.440375
566,2021-09-14 14:28:09.444372
440,2021-09-14 14:28:09.448374
386,2021-09-14 14:28:09.452374
362,2021-09-14 14:28:09.460377
351,2021-09-14 14:28:09.464378
993,2021-09-14 14:28:09.469381
996,2021-09-14 14:28:09.476440
997,2021-09-14 14:28:09.481382
827,2021-09-14 14:28:09.485384
517,2021-09-14 14:28:09.489384
417,2021-09-14 14:28:09.497386
378,2021-09-14 14:28:09.501385
360,2021-09-14 14:28:09.505388
344,2021-09-14 14:28:09.509388
996,2021-09-14 14:28:09.517393
997,2021-09-14 14:28:09.522393
997,2021-09-14 14:28:09.526394
689,2021-09-14 14:28:09.530394
475,2021-09-14 14:28:09.538394
403,2021-09-14 14:28:09.542398
373,2021-09-14 14:28:09.546399
351,2021-09-14 14:28:09.554399
346,2021-09-14 14:28:09.558399
996,2021-09-14 14:28:09.562401
997,2021-09-14 14:28:09.566401
997,2021-09-14 14:28:09.574407
597,2021-09-14 14:28:09.579407
448,2021-09-14 14:28:09.583408
393,2021-09-14 14:28:09.587410
362,2021-09-14 14:28:09.595410
353,2021-09-14 14:28:09.599410
926,2021-09-14 14:28:09.603414
996,2021-09-14 14:28:09.611413
997,2021-09-14 14:28:09.616418
916,2021-09-14 14:28:09.620418
535,2021-09-14 14:28:09.624421
428,2021-09-14 14:28:09.632420
379,2021-09-14 14:28:09.636422
362,2021-09-14 14:28:09.640423
348,2021-09-14 14:28:09.644422
996,2021-09-14 14:28:09.652425
996,2021-09-14 14:28:09.657428
996,2021-09-14 14:28:09.661429
741,2021-09-14 14:28:09.669430
493,2021-09-14 14:28:09.673431
407,2021-09-14 14:28:09.677432
376,2021-09-14 14:28:09.681433
356,2021-09-14 14:28:09.689436
343,2021-09-14 14:28:09.693433
996,2021-09-14 14:28:09.697434
997,2021-09-14 14:28:09.702439
997,2021-09-14 14:28:09.710440
630,2021-09-14 14:28:09.714441
456,2021-09-14 14:28:09.718442
399,2021-09-14 14:28:09.726442
367,2021-09-14 14:28:09.730443
350,2021-09-14 14:28:09.734444
345,2021-09-14 14:28:09.738445
997,2021-09-14 14:28:09.747451
996,2021-09-14 14:28:09.751450
996,2021-09-14 14:28:09.755451
555,2021-09-14 14:28:09.759452
436,2021-09-14 14:28:09.767454
385,2021-09-14 14:28:09.771455
360,2021-09-14 14:28:09.775485
351,2021-09-14 14:28:09.780459
995,2021-09-14 14:28:09.787514
997,2021-09-14 14:28:09.792461
997,2021-09-14 14:28:09.796461
796,2021-09-14 14:28:09.804464
508,2021-09-14 14:28:09.808464
415,2021-09-14 14:28:09.812465
375,2021-09-14 14:28:09.817469
360,2021-09-14 14:28:09.824465
344,2021-09-14 14:28:09.829468
996,2021-09-14 14:28:09.833488
997,2021-09-14 14:28:09.837470
996,2021-09-14 14:28:09.845471
665,2021-09-14 14:28:09.849473
469,2021-09-14 14:28:09.853473
399,2021-09-14 14:28:09.861479
372,2021-09-14 14:28:09.866479
351,2021-09-14 14:28:09.870478
345,2021-09-14 14:28:09.875480
996,2021-09-14 14:28:09.882482
997,2021-09-14 14:28:09.886482
996,2021-09-14 14:28:09.890482
580,2021-09-14 14:28:09.894484
441,2021-09-14 14:28:09.902524
391,2021-09-14 14:28:09.907491
361,2021-09-14 14:28:09.911489
351,2021-09-14 14:28:09.919490
992,2021-09-14 14:28:09.923494
997,2021-09-14 14:28:09.927494
996,2021-09-14 14:28:09.931494
858,2021-09-14 14:28:09.939496
521,2021-09-14 14:28:09.943543
423,2021-09-14 14:28:09.947541
377,2021-09-14 14:28:09.952499
360,2021-09-14 14:28:09.960502
348,2021-09-14 14:28:09.964501
996,2021-09-14 14:28:09.968502
997,2021-09-14 14:28:09.972519
995,2021-09-14 14:28:09.980504
705,2021-09-14 14:28:09.984506
483,2021-09-14 14:28:09.989518
403,2021-09-14 14:28:09.996567
374,2021-09-14 14:28:10.001518
356,2021-09-14 14:28:10.005518
341,2021-09-14 14:28:10.009505
996,2021-09-14 14:28:10.017508
997,2021-09-14 14:28:10.021510
997,2021-09-14 14:28:10.025510
608,2021-09-14 14:28:10.030512
449,2021-09-14 14:28:10.037570
395,2021-09-14 14:28:10.041572
367,2021-09-14 14:28:10.046516
348,2021-09-14 14:28:10.054515
345,2021-09-14 14:28:10.058517
996,2021-09-14 14:28:10.062518
997,2021-09-14 14:28:10.066537
950,2021-09-14 14:28:10.074520
541,2021-09-14 14:28:10.079523
431,2021-09-14 14:28:10.083524
384,2021-09-14 14:28:10.087525
358,2021-09-14 14:28:10.095527
351,2021-09-14 14:28:10.099526
995,2021-09-14 14:28:10.103528
997,2021-09-14 14:28:10.111531
997,2021-09-14 14:28:10.115532
761,2021-09-14 14:28:10.120534
498,2021-09-14 14:28:10.124536
413,2021-09-14 14:28:10.132535
372,2021-09-14 14:28:10.136536
359,2021-09-14 14:28:10.140539
344,2021-09-14 14:28:10.144539
996,2021-09-14 14:28:10.152541
996,2021-09-14 14:28:10.156542
997,2021-09-14 14:28:10.161545
642,2021-09-14 14:28:10.165545
463,2021-09-14 14:28:10.173548
395,2021-09-14 14:28:10.177549
371,2021-09-14 14:28:10.181550
351,2021-09-14 14:28:10.189551
343,2021-09-14 14:28:10.193551
997,2021-09-14 14:28:10.197552
997,2021-09-14 14:28:10.201554
996,2021-09-14 14:28:10.209556
567,2021-09-14 14:28:10.213556
435,2021-09-14 14:28:10.218559
390,2021-09-14 14:28:10.222558
361,2021-09-14 14:28:10.230560
349,2021-09-14 14:28:10.234562
994,2021-09-14 14:28:10.238563
996,2021-09-14 14:28:10.246567
996,2021-09-14 14:28:10.251566
826,2021-09-14 14:28:10.255568
512,2021-09-14 14:28:10.259566
421,2021-09-14 14:28:10.267569
377,2021-09-14 14:28:10.271570
358,2021-09-14 14:28:10.275182
349,2021-09-14 14:28:10.280291
997,2021-09-14 14:28:10.287298
996,2021-09-14 14:28:10.291299
997,2021-09-14 14:28:10.296665
686,2021-09-14 14:28:10.304309
479,2021-09-14 14:28:10.308919
402,2021-09-14 14:28:10.313039
371,2021-09-14 14:28:10.317041
356,2021-09-14 14:28:10.324047
342,2021-09-14 14:28:10.328417
997,2021-09-14 14:28:10.332425
997,2021-09-14 14:28:10.337427
996,2021-09-14 14:28:10.345429
597,2021-09-14 14:28:10.348844
446,2021-09-14 14:28:10.354035
392,2021-09-14 14:28:10.357491
367,2021-09-14 14:28:10.365117
348,2021-09-14 14:28:10.369397
959,2021-09-14 14:28:10.374410
997,2021-09-14 14:28:10.381463
997,2021-09-14 14:28:10.386410
908,2021-09-14 14:28:10.390415
533,2021-09-14 14:28:10.394415
426,2021-09-14 14:28:10.402415
384,2021-09-14 14:28:10.407416
357,2021-09-14 14:28:10.410415
350,2021-09-14 14:28:10.414484
996,2021-09-14 14:28:10.423422
997,2021-09-14 14:28:10.429418
996,2021-09-14 14:28:10.431420
740,2021-09-14 14:28:10.439423
491,2021-09-14 14:28:10.443424
411,2021-09-14 14:28:10.447422
371,2021-09-14 14:28:10.451438
358,2021-09-14 14:28:10.459489
345,2021-09-14 14:28:10.464424
997,2021-09-14 14:28:10.468426
997,2021-09-14 14:28:10.472427
996,2021-09-14 14:28:10.480428
628,2021-09-14 14:28:10.484429
460,2021-09-14 14:28:10.488447
393,2021-09-14 14:28:10.496432
370,2021-09-14 14:28:10.501432
352,2021-09-14 14:28:10.504492
340,2021-09-14 14:28:10.509444
996,2021-09-14 14:28:10.517453
996,2021-09-14 14:28:10.521432
996,2021-09-14 14:28:10.525434
556,2021-09-14 14:28:10.530140
431,2021-09-14 14:28:10.537384
388,2021-09-14 14:28:10.542382
362,2021-09-14 14:28:10.546513
347,2021-09-14 14:28:10.551531
994,2021-09-14 14:28:10.557815
996,2021-09-14 14:28:10.561869
997,2021-09-14 14:28:10.566880
793,2021-09-14 14:28:10.574149
503,2021-09-14 14:28:10.579253
418,2021-09-14 14:28:10.583254
377,2021-09-14 14:28:10.587253
355,2021-09-14 14:28:10.595255
349,2021-09-14 14:28:10.599257
997,2021-09-14 14:28:10.603256
997,2021-09-14 14:28:10.607257
996,2021-09-14 14:28:10.615258
665,2021-09-14 14:28:10.619258
472,2021-09-14 14:28:10.623259
400,2021-09-14 14:28:10.631263
368,2021-09-14 14:28:10.636264
356,2021-09-14 14:28:10.640268
341,2021-09-14 14:28:10.644266
997,2021-09-14 14:28:10.652268
996,2021-09-14 14:28:10.657274
996,2021-09-14 14:28:10.661272
581,2021-09-14 14:28:10.665273
442,2021-09-14 14:28:10.673276
388,2021-09-14 14:28:10.677276
366,2021-09-14 14:28:10.681275
348,2021-09-14 14:28:10.689278
992,2021-09-14 14:28:10.693279
997,2021-09-14 14:28:10.697280
997,2021-09-14 14:28:10.701280
860,2021-09-14 14:28:10.709281
522,2021-09-14 14:28:10.713281
420,2021-09-14 14:28:10.718286
382,2021-09-14 14:28:10.722285
357,2021-09-14 14:28:10.730289
349,2021-09-14 14:28:10.734290
996,2021-09-14 14:28:10.738290
996,2021-09-14 14:28:10.742291
997,2021-09-14 14:28:10.750293
711,2021-09-14 14:28:10.754293
482,2021-09-14 14:28:10.759297
409,2021-09-14 14:28:10.767299
370,2021-09-14 14:28:10.771300
356,2021-09-14 14:28:10.775300
346,2021-09-14 14:28:10.779300
996,2021-09-14 14:28:10.787301
997,2021-09-14 14:28:10.791304
996,2021-09-14 14:28:10.795304
610,2021-09-14 14:28:10.799303
455,2021-09-14 14:28:10.807309
391,2021-09-14 14:28:10.812309
368,2021-09-14 14:28:10.816310
353,2021-09-14 14:28:10.824312
339,2021-09-14 14:28:10.828312
996,2021-09-14 14:28:10.832313
996,2021-09-14 14:28:10.836315
958,2021-09-14 14:28:10.844318
546,2021-09-14 14:28:10.849320
428,2021-09-14 14:28:10.853320
385,2021-09-14 14:28:10.857321
362,2021-09-14 14:28:10.865322
346,2021-09-14 14:28:10.869322
996,2021-09-14 14:28:10.873323
996,2021-09-14 14:28:10.881324
996,2021-09-14 14:28:10.885329
766,2021-09-14 14:28:10.890330
496,2021-09-14 14:28:10.894331
414,2021-09-14 14:28:10.902332
377,2021-09-14 14:28:10.906333
354,2021-09-14 14:28:10.910332
349,2021-09-14 14:28:10.914334
996,2021-09-14 14:28:10.922335
996,2021-09-14 14:28:10.926346
996,2021-09-14 14:28:10.930351
647,2021-09-14 14:28:10.935341
466,2021-09-14 14:28:10.943339
399,2021-09-14 14:28:10.947340
366,2021-09-14 14:28:10.951341
356,2021-09-14 14:28:10.959343
342,2021-09-14 14:28:10.964348
997,2021-09-14 14:28:10.967401
996,2021-09-14 14:28:10.971405
997,2021-09-14 14:28:10.980356
570,2021-09-14 14:28:10.984356
439,2021-09-14 14:28:10.988354
385,2021-09-14 14:28:10.992366
366,2021-09-14 14:28:11.000347
348,2021-09-14 14:28:11.004349
994,2021-09-14 14:28:11.009351
997,2021-09-14 14:28:11.017351
997,2021-09-14 14:28:11.021350
833,2021-09-14 14:28:11.025351
516,2021-09-14 14:28:11.029352
417,2021-09-14 14:28:11.037354
382,2021-09-14 14:28:11.041355
357,2021-09-14 14:28:11.045356
347,2021-09-14 14:28:11.050359
997,2021-09-14 14:28:11.058361
997,2021-09-14 14:28:11.061417
997,2021-09-14 14:28:11.066362
695,2021-09-14 14:28:11.074364
476,2021-09-14 14:28:11.078363
407,2021-09-14 14:28:11.082365
370,2021-09-14 14:28:11.086367
354,2021-09-14 14:28:11.094369
347,2021-09-14 14:28:11.099369
996,2021-09-14 14:28:11.103369
997,2021-09-14 14:28:11.107371
996,2021-09-14 14:28:11.115372
600,2021-09-14 14:28:11.119372
452,2021-09-14 14:28:11.123373
391,2021-09-14 14:28:11.127374
366,2021-09-14 14:28:11.135376
353,2021-09-14 14:28:11.140382
683,2021-09-14 14:28:11.144379
997,2021-09-14 14:28:11.152379
997,2021-09-14 14:28:11.156382
925,2021-09-14 14:28:11.160383
539,2021-09-14 14:28:11.164383
426,2021-09-14 14:28:11.172386
383,2021-09-14 14:28:11.176387
362,2021-09-14 14:28:11.181389
345,2021-09-14 14:28:11.185393
996,2021-09-14 14:28:11.193392
997,2021-09-14 14:28:11.197392
997,2021-09-14 14:28:11.201393
751,2021-09-14 14:28:11.209395
493,2021-09-14 14:28:11.213397
411,2021-09-14 14:28:11.217397
377,2021-09-14 14:28:11.221398
354,2021-09-14 14:28:11.229456
348,2021-09-14 14:28:11.234402
997,2021-09-14 14:28:11.238402
997,2021-09-14 14:28:11.242404
997,2021-09-14 14:28:11.250406
638,2021-09-14 14:28:11.254407
462,2021-09-14 14:28:11.258408
399,2021-09-14 14:28:11.266420
365,2021-09-14 14:28:11.271411
355,2021-09-14 14:28:11.275416
343,2021-09-14 14:28:11.279413
997,2021-09-14 14:28:11.286416
996,2021-09-14 14:28:11.291418
996,2021-09-14 14:28:11.295417
561,2021-09-14 14:28:11.299419
437,2021-09-14 14:28:11.307421
384,2021-09-14 14:28:11.311421
365,2021-09-14 14:28:11.315421
349,2021-09-14 14:28:11.323425
995,2021-09-14 14:28:11.328426
996,2021-09-14 14:28:11.332427
997,2021-09-14 14:28:11.336427
806,2021-09-14 14:28:11.344429
511,2021-09-14 14:28:11.348431
414,2021-09-14 14:28:11.352432
380,2021-09-14 14:28:11.358433
358,2021-09-14 14:28:11.365436
344,2021-09-14 14:28:11.369436
996,2021-09-14 14:28:11.374439
997,2021-09-14 14:28:11.377438
997,2021-09-14 14:28:11.385440
676,2021-09-14 14:28:11.390447
470,2021-09-14 14:28:11.393442
405,2021-09-14 14:28:11.401498
371,2021-09-14 14:28:11.406446
352,2021-09-14 14:28:11.410446
347,2021-09-14 14:28:11.414446
997,2021-09-14 14:28:11.422452
997,2021-09-14 14:28:11.426451
997,2021-09-14 14:28:11.430451
587,2021-09-14 14:28:11.434451
448,2021-09-14 14:28:11.442452
390,2021-09-14 14:28:11.446453
363,2021-09-14 14:28:11.451458
353,2021-09-14 14:28:11.459459
986,2021-09-14 14:28:11.463461
996,2021-09-14 14:28:11.467461
997,2021-09-14 14:28:11.471462
881,2021-09-14 14:28:11.479472
529,2021-09-14 14:28:11.483501
424,2021-09-14 14:28:11.488466
379,2021-09-14 14:28:11.492466
362,2021-09-14 14:28:11.500470
346,2021-09-14 14:28:11.504469
997,2021-09-14 14:28:11.508470
996,2021-09-14 14:28:11.516472
997,2021-09-14 14:28:11.520473
724,2021-09-14 14:28:11.524473
486,2021-09-14 14:28:11.529473
407,2021-09-14 14:28:11.536484
376,2021-09-14 14:28:11.540502
353,2021-09-14 14:28:11.545478
347,2021-09-14 14:28:11.549477
997,2021-09-14 14:28:11.557481
997,2021-09-14 14:28:11.561480
997,2021-09-14 14:28:11.565481
621,2021-09-14 14:28:11.570483
455,2021-09-14 14:28:11.577554
398,2021-09-14 14:28:11.582504
365,2021-09-14 14:28:11.586497
353,2021-09-14 14:28:11.594503
344,2021-09-14 14:28:11.598495
997,2021-09-14 14:28:11.602489
997,2021-09-14 14:28:11.607494
995,2021-09-14 14:28:11.614494
550,2021-09-14 14:28:11.619494
435,2021-09-14 14:28:11.623496
383,2021-09-14 14:28:11.627495
363,2021-09-14 14:28:11.635497
350,2021-09-14 14:28:11.639497
995,2021-09-14 14:28:11.643499
996,2021-09-14 14:28:11.651500
997,2021-09-14 14:28:11.656504
781,2021-09-14 14:28:11.660500
504,2021-09-14 14:28:11.664502
412,2021-09-14 14:28:11.672504
378,2021-09-14 14:28:11.676503
358,2021-09-14 14:28:11.680504
343,2021-09-14 14:28:11.684507
996,2021-09-14 14:28:11.692508
998,2021-09-14 14:28:11.697512
996,2021-09-14 14:28:11.701511
662,2021-09-14 14:28:11.708516
466,2021-09-14 14:28:11.713514
402,2021-09-14 14:28:11.717514
371,2021-09-14 14:28:11.721515
350,2021-09-14 14:28:11.729516
347,2021-09-14 14:28:11.733518
997,2021-09-14 14:28:11.737520
997,2021-09-14 14:28:11.741520
996,2021-09-14 14:28:11.750522
577,2021-09-14 14:28:11.754522
443,2021-09-14 14:28:11.758523
390,2021-09-14 14:28:11.762522
361,2021-09-14 14:28:11.770526
353,2021-09-14 14:28:11.774526
991,2021-09-14 14:28:11.778527
996,2021-09-14 14:28:11.787532
997,2021-09-14 14:28:11.791532
859,2021-09-14 14:28:11.794587
523,2021-09-14 14:28:11.799532
422,2021-09-14 14:28:11.807536
377,2021-09-14 14:28:11.811538
362,2021-09-14 14:28:11.815536
346,2021-09-14 14:28:11.819539
996,2021-09-14 14:28:11.827540
996,2021-09-14 14:28:11.832542
996,2021-09-14 14:28:11.836546
710,2021-09-14 14:28:11.843544
483,2021-09-14 14:28:11.848547
404,2021-09-14 14:28:11.852548
376,2021-09-14 14:28:11.858549
354,2021-09-14 14:28:11.864550
345,2021-09-14 14:28:11.868552
997,2021-09-14 14:28:11.873555
996,2021-09-14 14:28:11.876555
996,2021-09-14 14:28:11.884556
612,2021-09-14 14:28:11.889557
451,2021-09-14 14:28:11.893558
397,2021-09-14 14:28:11.901559
365,2021-09-14 14:28:11.905560
352,2021-09-14 14:28:11.909561
345,2021-09-14 14:28:11.913569
997,2021-09-14 14:28:11.921619
997,2021-09-14 14:28:11.925620
964,2021-09-14 14:28:11.930565
543,2021-09-14 14:28:11.934568
